GENE	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
E330021D16Rik	0	0	0	0	0	0	0	0
E330023G01Rik	271.4982203	295.4782544	215.0179859	198.687308	252.065199	289.8563412	288.7599681	268.3459716
E330033B04Rik	3220.558068	3191.426633	1052.3126	1009.799024	1327.614586	1618.526684	1793.591095	2005.016911
E330034G19Rik	553.3468127	545.1966022	738.8965532	747.9992772	471.0201388	528.1610512	589.3618277	583.0507157
E430016F16Rik	0	0	0	0	0	0	0	0
E430018J23Rik	260.3516658	243.1812183	182.2186321	172.9748329	226.43145	216.9059197	207.6885575	216.63811
E430025E21Rik	0	0	0	0	0	0	0	0
E4f1	136.1472014	163.4282381	112.9755519	171.806084	131.3729639	132.2834309	114.7752555	117.679961
E530001F21Rik	158.4403104	146.4317013	191.3295637	208.037299	165.551296	158.5455826	179.450201	175.6284266
E530011L22Rik	101.9113554	107.2089242	136.6639741	158.9498464	105.7392148	106.0212792	114.7752555	105.198753
EU599041	10470.59559	11217.71426	3422.977004	3965.564918	3705.144811	3430.615152	3691.02647	3667.692117
Eaf1	87.58007108	79.75298018	134.8417878	153.1061021	68.35666414	75.86843829	83.80415479	81.12785188
Eaf2	535.8307985	498.1292696	496.5457725	522.4307452	387.7104544	344.3259892	367.0986346	329.8604966
Eapp	5.57327725	9.151981332	2.733279482	4.674995483	1.068072877	3.890689143	5.465488356	1.783029712
Ear1	0	0	0	0	0	0	0	0
Ear10	6609.906819	7173.845938	8163.394719	11028.31434	7509.620399	5469.336263	3930.597043	4040.345326
Ear12	0	0	0	0	0	0	0	0
Ear14	0	0	0	0	0	0	0	0
Ear2	0	0	0	0	0	0	0	0.891514856
Ear3	995.2280804	1049.863001	1201.731879	959.5428228	1750.571446	1863.6401	1512.118445	1654.651572
Ear4	14.33128436	24.84109219	317.0604199	397.374616	1980.207114	2960.814438	217.7086195	265.671427
Ear6	10169.63862	10697.35875	5636.933384	5458.057226	5784.682703	6090.873854	6294.420757	6738.06928
Ear7	0	1.307425905	0	0	0	0.972672286	0.910914726	0.891514856
Ears2	4336.805883	4272.667856	4529.044101	5106.263816	4055.472715	3816.766049	3901.447771	4115.232574
Ebag9	1.592364929	1.307425905	0	0	0	0	0	0
Ebf1	203.8227109	198.7287375	20.95514269	26.88122403	7.47651014	9.726722858	18.21829452	22.2878714
Ebf2	8569.311863	7458.864786	9263.995256	8666.272876	11442.26473	10408.56613	11150.50716	11080.63814
Ebf3	0	0	0	0	0	0	0	0
Ebf4	2264.342929	2010.821041	735.2521806	681.3805916	1602.109316	2220.610828	1083.077609	1131.332352
Ebi3	90.76480093	130.7425905	3.644372642	5.843744353	5.340364386	9.726722858	15.48555034	24.96241596
Ebna1bp2	491.2445805	528.2000654	377.1925685	299.1997109	340.7152478	505.7895886	563.8562154	553.6307255
Ebp	558.92009	520.35551	546.6558963	452.305813	553.2617504	484.3907983	561.1234712	525.9937649
Ebpl	0.796182464	0	0	0	0	0	0	0
Ecd	271.4982203	291.5559767	270.5946687	265.3059936	317.2176445	332.6539217	359.8113168	340.5586749
Ece1	0	0	0	1.168748871	0	0	0	0
Ece2	6.369459715	6.537129523	29.15498114	26.88122403	21.36145754	39.87956372	17.30737979	9.806663414
Ecel1	85.98770615	77.13812837	14.57749057	8.181242095	10.68072877	29.18016857	17.30737979	32.09453481
Ech1	0.796182464	1.307425905	0.911093161	1.168748871	2.136145754	0	0.910914726	0
Echdc1	912.4251041	933.5020959	1188.976575	1358.086188	1045.643347	941.5467726	912.7365554	886.1657667
Echdc2	0	0	0.911093161	0	0	0	0	0
Echdc3	0	1.307425905	0.911093161	0	0	0	3.643658904	0
Echs1	92.35716586	62.75644342	40.99919222	31.55621951	73.69702853	50.57895886	73.78409281	70.42967361
Eci1	0	0	0	1.168748871	0	0	0	0
Eci2	0	1.307425905	0	0	0	0	0	0
Eci3	3019.920087	3221.497429	2397.997199	2601.634986	2813.303958	3482.166783	2953.185542	3334.265561
Ecm1	25.47783886	22.22624038	67.42089388	46.74995483	46.9952066	42.79758057	43.72390685	49.03331707
Ecm2	0	0	0	0	0	0	0	0
Ecscr	70.06405686	56.2193139	84.73166393	95.8374074	74.7651014	73.92309372	60.12037192	44.57574279
Ecsit	0	0	0	2.337497741	1.068072877	2.918016857	0.910914726	0
Ect2	0	0	0	0	0	0	0	0
Ect2l	0	0	0	0	0	0	0	0
Eda	0.796182464	0	0.911093161	1.168748871	0	0	0.910914726	0.891514856
Eda2r	0	2.614851809	0	0	0	0	1.821829452	0.891514856
Edar	18.31219668	10.45940724	14.57749057	5.843744353	5.340364386	9.726722858	3.643658904	6.240603991
Edaradd	813.6984785	826.2931717	1409.461119	2132.966689	1012.533088	803.4273081	590.2727424	655.263419
Edc3	292.9951469	292.8634026	361.7039847	329.5871815	255.2694176	270.4028955	293.3145418	286.1762687
Edc4	0	0	0	0	0	0	0	0
Eddm3b	3.980912322	2.614851809	0.911093161	1.168748871	0	0.972672286	1.821829452	0.891514856
Edem1	0	0	0	0	0	0	0	0
Edem2	0.796182464	0	0.911093161	0	1.068072877	0	0	1.783029712
Edem3	86.78388861	70.60099885	34.6215401	23.37497741	56.60786249	61.27835401	91.0914726	98.95814899
Edf1	2561.318988	2582.166162	1468.682175	1559.110994	1594.632806	1995.92353	2047.736304	2247.508951
Edil3	7.165642179	9.151981332	3.644372642	3.506246612	10.68072877	9.726722858	7.287317808	8.023633702
Edn1	0	0	0	0	0	0	0	0
Edn2	0	0	0	0	0	0	0	0
Edn3	21013.64378	20622.02879	20742.85799	17006.46482	23170.773	26136.67699	29800.57526	29006.32735
Ednra	843.1572297	875.9753561	502.0123315	424.2558401	717.7449735	693.5153398	714.1571452	739.9573303
Ednrb	61.30604975	84.9826838	61.95433492	61.94369015	127.1006724	154.6548934	145.7463562	158.6896443
Edrf1	915.609834	815.8337645	5313.495312	5186.907488	7411.357695	6964.333566	4032.619492	4556.532428
Eea1	120.2235521	108.5163501	231.4176628	241.9310162	173.0278061	188.6984234	172.1628832	187.2181197
Eed	53.34422511	49.68218437	52.84340331	59.60619241	57.67593537	30.15284086	40.08024794	39.22665366
Eef1a1	2.388547393	5.229703618	21.86623585	15.19373532	21.36145754	17.50810114	24.5946976	19.61332683
Eef1a2	0	0	0.911093161	1.168748871	0	0.972672286	0	0.891514856
Eef1b2	263.5363957	258.8703291	489.2570272	555.1557136	307.6049886	401.713654	418.1098592	379.7853286
Eef1d	11.94273696	14.38168495	81.08729129	97.00615627	69.42473702	105.0486069	71.96226335	74.88724789
Eef1e1	806.5328364	827.6005976	594.0327407	454.6433107	837.3691357	980.4536641	974.6787568	1025.242084
Eef1g	380.5752179	345.1604388	96.57587502	70.12493224	98.2627047	128.3927417	187.6484336	178.3029712
Eef2	0	0	0	0	0	0	0	0
Eef2k	0.796182464	0	0	0	0	0	0	0
Eefsec	1215.770623	1289.121942	540.2782442	511.9120054	802.1227308	779.1105009	715.0680599	682.0088647
Eepd1	344.7470071	324.2416243	216.8401722	174.1435817	332.1706648	378.3695192	408.0897972	419.9034971
Efcab1	6.369459715	18.30396266	4.555465803	0	3.204218632	0.972672286	9.10914726	8.915148558
Efcab10	0	0	0.911093161	3.506246612	0	0	0.910914726	0
Efcab11	972.9349714	839.3674307	684.2309636	712.9368111	732.6979937	833.5801489	976.5005863	912.0196975
Efcab12	0	0	0	0	0	0	0	0
Efcab14	916.4060164	957.0357622	413.6362949	330.7559304	625.890706	582.6306992	657.6804322	640.9991813
Efcab2	0	0	0	0	0	0	0	0
Efcab3	314.4920734	326.8564761	271.5057618	192.8435637	272.3585837	268.4575509	275.0962472	287.0677836
Efcab4a	3133.77418	2969.164229	3218.892136	3959.721174	2957.493797	2674.848786	2194.393575	2319.721655
Efcab4b	721.3413127	768.7664319	924.759558	917.4678635	908.9300185	810.2360141	846.2397804	805.9294296
Efcab5	0	0	0	0	0	0	0	0
Efcab6	164.0135876	200.0361634	59.22105544	56.09994579	63.01629975	82.67714429	124.7953175	114.1139015
Efcab7	0	0	0	0	0	0	0	0
Efcab8	0	0	0	0	0	0	0	0
Efcab9	0	0	0	0	0	0	0	0
Efcc1	2879.791973	2722.060733	2180.245933	2691.628649	2085.946329	1864.612772	1522.138507	1528.947978
Efemp1	8.758007108	1.307425905	13.66639741	16.36248419	19.22531179	23.34413486	13.66372089	18.72181197
Efemp2	2054.94694	1598.981881	1719.232794	1878.179435	1536.95687	1533.904195	1503.920213	1573.52372
Efhb	0	1.307425905	0	0	0	0	0	0
Efhc1	0	0	0.911093161	0	0	0	0	0
Efhc2	0	0	0	0	0	0	0	0
Efhd1	0	0	0	0	0	0	0	0
Efhd2	67.67550947	81.06040608	84.73166393	100.5124029	98.2627047	138.1194646	92.91330205	88.25997072
Efna1	0	0	3.644372642	8.181242095	0	0	1.821829452	1.783029712
Efna2	0	0	0	0	0	0	0	0
Efna3	0	0	0	0	0	0	0	0
Efna4	544.5888056	437.987678	444.6134623	385.6871273	458.2032643	432.8391672	498.2703551	520.6446758
Efna5	0	0	0	0	0	0	0	0
Efnb1	191.8799739	179.1173489	430.0359718	485.0307813	145.2579113	187.7257512	235.926914	231.7938625
Efnb2	1627.396957	1791.173489	1888.696122	2046.479273	1648.036449	1610.745305	1678.81584	1750.935177
Efnb3	0	0	0	0	0	0	0	0
Efr3a	14537.49562	15291.65338	14202.12019	15399.43512	16550.8573	14703.88694	13018.79326	12885.95573
Efr3b	1921.984469	1814.707156	900.1600426	749.1680261	1083.025897	1332.561032	1430.13612	1462.975878
Efs	0	0	0	0	0	0	0	0
Eftud1	146.4975734	143.8168495	193.15175	178.8185772	132.4410368	110.8846406	133.9044647	133.7272284
Eftud2	603.506308	488.9772883	955.7367254	959.5428228	1242.168756	1296.572157	1291.677081	1298.937145
Egf	24.68165639	36.60792533	4.555465803	0	4.272291509	4.863361429	3.643658904	8.023633702
Egfbp2	573.2513743	623.6421565	1416.749865	1590.667213	1117.20423	909.4485872	646.7494555	616.9282802
Egfem1	52.54804265	50.98961028	45.55465803	72.46242998	34.17833207	24.31680714	30.97110068	32.09453481
Egfl6	533.4422511	551.7337317	569.4332253	606.5806639	465.6797744	506.7622609	443.6154716	478.7434776
Egfl7	0	0	0	0	0	0	0	0
Egfl8	1901.283725	1797.710619	1373.928486	1624.56093	1340.431461	1609.772633	1515.762104	1595.811592
Egflam	9.554189572	9.151981332	14.57749057	12.85623758	6.408437263	8.754050572	4.55457363	3.566059423
Egfr	288.2180521	290.2485508	267.8613892	144.92486	419.7526407	427.9758057	492.8048668	443.9743982
Egln1	0	1.307425905	0.911093161	0	0	0	0	0
Egln2	11.94273696	11.76683314	2.733279482	2.337497741	10.68072877	10.69939514	5.465488356	5.349089135
Egln3	488.0598506	400.0723268	339.8377489	286.3434733	430.4333695	437.7025286	485.517549	421.6865268
Egr1	153.6632156	162.1208122	1041.379483	1062.392723	664.3413296	890.9678138	717.8008041	715.8864292
Egr2	11.1465545	7.844555427	15.48858373	8.181242095	9.612655895	12.64473972	8.198232534	12.48120798
Egr3	1818.480749	1666.968028	1535.191976	1379.123667	1628.811138	1693.42245	1841.869576	1829.388484
Egr4	218.9501777	172.5802194	277.883414	298.030962	159.1428587	220.7966089	207.6885575	238.9259814
Ehbp1	4.777094786	1.307425905	1.822186321	1.168748871	1.068072877	6.808706001	3.643658904	2.674544567
Ehbp1l1	0	0	0	0	0	0	0	0
Ehd1	14805.01292	15626.35441	2673.147333	2907.84719	3774.569548	4260.304612	4263.080918	4844.491726
Ehd2	1416.408604	1553.221975	2399.819385	3067.965786	2252.565698	1851.968032	1450.176244	1551.235849
Ehd3	375.7981232	384.3832159	513.8565426	473.3432926	531.9002928	503.844244	542.9051767	557.1967849
Ehd4	1150.483661	1189.757573	722.4968763	859.03042	675.0220584	768.4111058	746.9500753	782.7500434
Ehf	50.95567772	50.98961028	46.46575119	50.25620144	60.880154	58.36033715	46.45665103	37.44362394
Ehhadh	2482.496924	2358.596332	1773.898384	2074.529245	1672.602126	1815.979158	1832.760429	1825.822425
Ehmt1	0	0	0	0	0	0	0	0
Ehmt2	199.8417985	198.7287375	97.48696818	126.224878	126.0325995	152.7095489	142.1026973	138.1848026
Ei24	25.47783886	30.07079581	39.1770059	47.9187037	44.85906084	37.93421915	29.14927123	32.09453481
Eid1	0	0	0	0	0	0	0	0
Eid2	33.4396635	36.60792533	48.28793751	49.08745257	42.72291509	43.77025286	39.16933322	45.46725765
Eid2b	252.3898412	285.0188472	441.8801829	531.7807362	359.9405596	379.3421915	309.7110068	352.148368
Eid3	0	0	0	0	0	0	0	0
Eif1	20.70074407	18.30396266	122.9975767	104.0186495	138.849474	155.6275657	61.03128664	61.51452505
Eif1a	2227.718535	2281.458203	2474.529024	3447.809169	2099.831277	1810.143124	1412.82874	1547.66979
Eif1ad	322.453898	325.5490502	505.6567041	455.8120596	552.1936775	499.9535549	425.397177	399.3986554
Eif1ax	78.0258815	91.51981332	164.9078621	218.5560388	153.8024943	177.9990283	155.7664181	147.0999512
Eif1b	0	0	3.644372642	2.337497741	3.204218632	10.69939514	1.821829452	0
Eif2a	0	0	0	0	1.068072877	0	0	0
Eif2ak1	165.6059526	155.5836826	348.9486805	328.4184327	304.40077	228.5779872	243.2142318	207.7229614
Eif2ak2	1293.000322	1201.524406	953.0034459	1086.93645	918.5426744	732.4222312	676.8096414	676.6597756
Eif2ak3	1020.705919	950.4986326	1348.417878	1250.561292	1668.329834	1628.253406	1529.425825	1355.102581
Eif2ak4	0	0	0	0	0	0	0	0
Eif2b1	29.45875118	45.75990666	10.93311793	15.19373532	16.02109316	24.31680714	10.02006199	16.0472674
Eif2b2	0	0	0	0	0	0	0	0
Eif2b3	0	0	0	0	0	0	0	0
Eif2b4	226.9120023	232.721811	327.0824446	391.5308717	276.6308752	325.8452157	282.3835651	283.5017241
Eif2b5	0	1.307425905	12.75530425	12.85623758	6.408437263	8.754050572	1.821829452	5.349089135
Eif2d	38.21675829	32.68564761	41.91028539	29.21872177	116.4199436	94.34921172	43.72390685	38.3351388
Eif2s1	1427.555159	1432.938791	1035.00183	902.2741282	1150.314489	931.8200498	940.0639972	921.8263609
Eif2s2	2.388547393	7.844555427	6.377652124	2.337497741	3.204218632	5.836033715	6.376403082	3.566059423
Eif2s3x	0	0	0	0	0	0	0	0
Eif2s3y	0	0	0	0	0	0	0	0
Eif3a	390.1294075	401.3797527	312.5049541	375.1683875	259.5417092	266.5122063	255.0561233	251.4071893
Eif3b	1288.223227	1384.564033	1001.291383	1100.961436	1052.051784	1156.507348	1208.783841	1219.592323
Eif3c	346.339372	351.6975683	661.4536346	704.755569	542.5810216	429.9211503	397.1588205	405.6392594
Eif3d	0	0	0	0	0	0	0	0
Eif3e	727.7107724	560.8857131	510.2121699	495.5495212	662.2051838	747.0123155	705.9589126	739.0658155
Eif3f	2.388547393	5.229703618	6.377652124	9.349990966	6.408437263	4.863361429	2.732744178	3.566059423
Eif3g	88.37625354	98.05694284	104.7757135	93.49990966	71.56088277	73.92309372	74.69500753	82.01936673
Eif3h	0	0	0	1.168748871	1.068072877	0	0.910914726	0
Eif3i	1.592364929	0	2.733279482	3.506246612	3.204218632	1.945344572	0	1.783029712
Eif3j1	357.4859265	354.3124201	313.4160472	212.7122945	404.7996204	391.9869312	320.6419835	351.2568532
Eif3j2	275.4791327	308.5525135	246.9062465	240.7622674	207.2061382	290.8290135	243.2142318	227.3362882
Eif3k	773.0931729	764.8441542	538.4560579	640.4743811	603.4611756	514.5436392	456.3682777	497.4652895
Eif3l	363.0592037	320.3193466	646.876144	603.0744173	488.1093049	464.9373526	542.9051767	470.7198439
Eif3m	1.592364929	3.922277714	6.377652124	7.012493224	1.068072877	2.918016857	3.643658904	3.566059423
Eif4a1	1.592364929	0	4.555465803	2.337497741	2.136145754	2.918016857	1.821829452	2.674544567
Eif4a2	246.0203815	241.8737923	296.1052772	296.8622132	417.616495	682.8159446	446.3482157	515.2955867
Eif4a3	561.3086373	570.0376944	191.3295637	184.6623216	212.5465026	210.0972137	220.4413637	229.1193179
Eif4b	0.796182464	0	0	1.168748871	0	0	0	0
Eif4e	0.796182464	1.307425905	15.48858373	14.02498645	5.340364386	10.69939514	20.9510387	21.39635654
Eif4e1b	315.2882559	351.6975683	421.8361333	423.0870912	416.5484221	476.60942	460.9228514	475.1774181
Eif4e2	1396.504042	1480.006124	632.2986534	509.5745076	1417.332708	1035.895984	987.431563	951.2463511
Eif4e3	17.51601422	27.455944	20.04404953	37.39996386	21.36145754	9.726722858	18.21829452	19.61332683
Eif4ebp1	10.35037204	10.45940724	17.31077005	30.38747064	14.95302028	22.37146257	14.57463562	14.26423769
Eif4ebp2	0	0	0	0	0	0	0	0
Eif4ebp3	0	0	0	0	0	0	0	0
Eif4enif1	0	0	0	0	0	0	0	0
Eif4g1	0	0	0	0	0	0	0	0
Eif4g2	0	0	0	0	0	0	0	0
Eif4g3	2003.19508	2055.273522	1423.127517	1517.036034	1703.576239	1898.656302	1370.015748	1327.46562
Eif4h	1540.613068	1571.525937	950.2701665	1121.998916	975.1505369	1027.141934	1108.583222	1133.115382
Eif5	76.43351657	64.06386932	254.1949918	255.9560027	135.6452554	148.8188597	154.8555034	165.8217632
Eif5a	1057.330313	1170.146185	1615.368174	1888.698175	1573.271348	1401.620764	1154.128958	1236.531105
Eif5a2	2.388547393	0	0.911093161	1.168748871	0	0	0	1.783029712
Eif5b	595.5444833	760.9218765	245.0840602	292.1872177	256.3374905	188.6984234	217.7086195	205.9399317
Eif6	304.9378838	311.1673653	456.4576734	513.0807542	414.4122763	421.1670997	295.1363712	336.9926155
Elac1	0	0	0	0	0	0	0	0
Elac2	0	0	0	2.337497741	0	0	0	0
Elane	84.39534122	107.2089242	102.9535271	127.3936269	105.7392148	118.6660189	120.2407438	113.2223867
Elavl1	182.3257843	185.6544785	120.2642972	120.3811337	118.5560894	106.0212792	119.3298291	156.0150998
Elavl2	448.2507274	434.0654003	314.3271404	350.6246612	350.3279037	464.9373526	407.1788825	427.0356159
Elavl3	304.9378838	347.7752906	174.9298868	140.2498645	200.7977009	211.069886	223.1741079	239.8174962
Elavl4	0	0	0	0	0	0	0	0
Elf1	0.796182464	0	0	0	0	0	0	0
Elf2	363.0592037	367.3866792	198.618309	161.2873442	232.8398872	208.1518692	210.4213017	229.1193179
Elf3	0	0	0.911093161	1.168748871	0	0.972672286	0.910914726	0.891514856
Elf4	408.4416042	406.6094563	267.8613892	151.9373532	442.1821712	359.8887457	546.5488356	438.6253091
Elf5	472.9323838	520.35551	280.6166934	300.3684598	283.0393125	311.2551315	306.9782627	354.8229126
Elfn1	1031.056291	1018.48478	1247.286537	1819.741992	1196.241622	843.3068718	685.0078739	700.7306767
Elfn2	603.506308	594.8787866	736.1632737	743.3242818	735.9022124	629.3189689	557.4798123	585.7252603
Elk1	308.9187962	285.0188472	161.2634894	151.9373532	151.6663486	171.1903223	248.6797202	245.1665853
Elk3	647.2963435	715.1619698	16974.57667	31689.45688	16692.911	15255.39213	9186.575012	7305.964243
Elk4	926.7563885	929.5798182	401.7920838	282.8372267	578.8954994	694.4880121	731.464525	802.3633702
Ell	0	0	0	0	0	0	0	0
Ell2	10.35037204	13.07425905	21.86623585	24.54372628	13.8849474	14.59008429	15.48555034	9.806663414
Ell3	0	0	0	0	1.068072877	0	0	0
Elmo1	50.95567772	61.44901752	16.39967689	21.03747967	10.68072877	9.726722858	8.198232534	11.58969313
Elmo2	0	0	0	0	0	0	0	0
Elmo3	39.01294075	39.22277714	10.93311793	16.36248419	8.544583017	6.808706001	15.48555034	19.61332683
Elmod1	2422.783239	2276.2285	2512.794937	2331.653997	2405.300119	2489.068379	3197.310688	3037.391114
Elmod2	29297.12614	31565.18361	4068.942055	3380.021734	11079.11995	8457.385525	9575.5356	10486.88925
Elmod3	650.4810733	694.2431553	649.6094235	716.4430577	679.2943499	674.0618941	656.7695174	754.221568
Elmsan1	1778.671625	1728.417046	1567.991329	1901.554413	1541.229162	1509.587388	1399.165019	1493.287383
Eln	8.758007108	9.151981332	1.822186321	2.337497741	3.204218632	0.972672286	3.643658904	2.674544567
Elof1	480.8942084	451.0619371	310.6827677	356.4684056	377.0297256	409.4950323	478.2302311	555.4137552
Elovl1	0	0	0	0	0	0.972672286	0	0
Elovl2	463.3781942	434.0654003	356.2374258	326.0809349	350.3279037	332.6539217	357.0785726	328.9689818
Elovl3	0	0	0	0	0	0	0	0
Elovl4	410.8301516	435.3728262	1038.646203	1335.879959	903.5896541	819.9627369	638.5512229	690.0324984
Elovl5	288.2180521	305.9376617	393.5922454	454.6433107	299.0604056	320.009182	321.5528983	322.7283778
Elovl6	4398.908115	4534.153037	3084.961442	3038.747064	3730.77856	3635.849004	3206.419835	3291.472848
Elovl7	70.06405686	77.13812837	1.822186321	3.506246612	3.204218632	3.890689143	5.465488356	5.349089135
Elp2	2552.560981	2779.587473	2321.465373	2041.804277	3092.070979	3577.488667	3608.13323	3750.602998
Elp3	3642.534774	4827.01644	12071.07328	5572.594615	12581.89849	14720.42237	13107.15199	11062.80785
Elp4	0	0	0	0	0	0	0	0
Elp5	723.7298601	656.3278041	406.3475496	286.3434733	418.6845679	435.757184	487.3393784	443.9743982
Elp6	0	0	0	0	0	0	0	0
Eltd1	4.777094786	3.922277714	0.911093161	1.168748871	1.068072877	2.918016857	1.821829452	0
Emb	7613.892906	8489.116398	20888.63289	17424.87691	14797.08164	16479.98654	17015.88708	16497.48241
Emc1	0	0	1.822186321	2.337497741	1.068072877	1.945344572	0.910914726	0
Emc10	31.84729857	26.14851809	28.24388798	31.55621951	11.74880165	17.50810114	14.57463562	23.17938625
Emc2	0	1.307425905	0	0	0	0	0	0
Emc3	0	0	0	0	0	0	0	0
Emc4	316.0844383	321.6267725	503.8345178	601.9056684	466.7478473	432.8391672	356.1676579	353.0398829
Emc6	827.2335804	766.1515801	670.5645662	635.7993857	853.3902289	982.3990087	849.8834394	884.382737
Emc7	6386.179546	6445.60971	9018.911196	7487.005266	15339.66266	17299.94928	9437.987476	10305.91173
Emc8	0	0	0	0	0	0	0	0
Emc9	356.689744	356.9272719	521.1452878	516.5870008	453.9309728	489.2541598	449.0809599	492.1162004
Emcn	0	0	0	2.337497741	0	0	0	1.783029712
Emd	0	0	0	0	0	0	0	0
Eme1	149.6823033	173.8876453	116.6199246	127.3936269	116.4199436	116.7206743	130.2608058	151.5575255
Eme2	0	0	0	0	0	0	0	0
Emg1	1.592364929	0	2.733279482	3.506246612	1.068072877	1.945344572	2.732744178	0.891514856
Emid1	0.796182464	0	0.911093161	1.168748871	0	0	0	0
Emilin1	0	0	0	0	4.272291509	3.890689143	0	0
Emilin2	54.93659004	69.29357294	24.59951533	22.20622854	20.29338467	23.34413486	25.50561233	28.52847539
Emilin3	257.9631184	236.6440887	394.5033385	377.5058852	334.3068106	495.0901935	497.3594404	496.5737747
Eml1	70.06405686	81.06040608	40.08809906	56.09994579	56.60786249	29.18016857	38.25841849	36.55210909
Eml2	0	0	0	0	0	0	0	0
Eml3	838.3801349	644.560971	509.3010767	406.724607	565.010552	596.2481112	735.1081839	668.6361419
Eml4	0	0	0	0	0	0	0	0
Eml5	635.3536065	717.7768216	204.9959611	208.037299	250.9971261	280.1296183	427.2190065	428.8186456
Eml6	691.8825615	621.0273047	637.7652124	629.9556413	680.3624228	680.8706001	700.4934243	734.6082412
Emp1	0	0	0	0	1.068072877	0	0	0
Emp2	1144.910384	1149.22737	1089.66742	1179.267611	1084.09397	1139.971919	1036.620958	999.3881534
